,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2021-02-16,14.0,14.430000305175781,13.75,13.880000114440918,13.880000114440918,121800,GRAB,12.714092,11.880000114440918,0.0,2.0
2021-03-02,13.119999885559082,13.23799991607666,12.289999961853027,12.699999809265137,12.699999809265137,295000,GRAB,12.304975,12.449999809265137,0.0,0.25
2021-03-04,11.180000305175781,11.779999732971191,11.029999732971191,11.300000190734863,11.300000190734863,296700,GRAB,11.974509,12.050000190734863,0.75,0.0
2021-03-08,11.550000190734863,11.6899995803833,10.90999984741211,10.979999542236328,10.979999542236328,84300,GRAB,11.631449,11.640000343322754,0.6600008010864258,0.0
2021-03-15,14.079999923706055,14.59000015258789,13.649999618530273,13.729999542236328,13.729999542236328,1163600,GRAB,12.169644,12.699999809265137,0.0,1.0299997329711914
2021-03-18,12.829999923706055,13.371000289916992,12.760000228881836,12.949999809265137,12.949999809265137,427400,GRAB,12.253133,13.75,0.0,-0.8000001907348633
2021-03-24,12.649999618530273,12.930000305175781,11.5,11.579999923706055,11.579999923706055,538900,GRAB,11.989368,13.510000228881836,1.9300003051757812,0.0
2021-03-29,11.899999618530273,11.979999542236328,11.260000228881836,11.640000343322754,11.640000343322754,263000,GRAB,11.474079,12.720000267028809,0.0,-1.0799999237060547
2021-04-05,12.0600004196167,12.40999984741211,11.949999809265137,12.170000076293945,12.170000076293945,244900,GRAB,11.341901,13.630000114440918,0.0,-1.4600000381469727
2021-04-07,13.991000175476074,14.140000343322754,12.710000038146973,13.130000114440918,13.130000114440918,5383000,GRAB,11.6329975,13.369999885559082,0.0,-0.23999977111816406
2021-04-12,14.4399995803833,14.449999809265137,13.800000190734863,13.949999809265137,13.949999809265137,1059800,GRAB,12.28635,13.010000228881836,0.0,0.9399995803833008
2021-04-13,14.529999732971191,15.979999542236328,12.800000190734863,15.329999923706055,15.329999923706055,29224100,GRAB,12.332424,13.0,0.0,2.3299999237060547
2021-04-21,12.789999961853027,13.0,12.699999809265137,12.720000267028809,12.720000267028809,2099700,GRAB,11.786214,11.5,0.0,1.2200002670288086
2021-04-26,13.041000366210938,13.800000190734863,13.041000366210938,13.630000114440918,13.630000114440918,1525100,GRAB,11.614743,11.319999694824219,0.0,2.310000419616699
2021-04-29,13.550000190734863,13.581999778747559,12.800000190734863,12.989999771118164,12.989999771118164,1628800,GRAB,11.805756,11.460000038146973,0.0,1.5299997329711914
2021-05-07,11.899999618530273,12.100000381469727,11.520000457763672,11.670000076293945,11.670000076293945,1657300,GRAB,11.496526,11.789999961853027,0.0,-0.11999988555908203
2021-05-14,11.300000190734863,11.619999885559082,11.210000038146973,11.5,11.5,1296700,GRAB,11.125643,11.890000343322754,0.0,-0.3900003433227539
2021-05-19,11.100000381469727,11.279999732971191,11.0,11.260000228881836,11.260000228881836,1100200,GRAB,11.105595,11.65999984741211,0.0,-0.39999961853027344
2021-05-24,11.529999732971191,11.529999732971191,11.319999694824219,11.369999885559082,11.369999885559082,272000,GRAB,11.201375,11.550000190734863,0.0,-0.18000030517578125
2021-05-27,11.710000038146973,12.100000381469727,11.680000305175781,11.880000114440918,11.880000114440918,977800,GRAB,11.390845,11.760000228881836,0.0,0.11999988555908203
2021-06-02,11.920000076293945,12.029999732971191,11.619999885559082,11.729999542236328,11.729999542236328,461800,GRAB,11.588355,11.710000038146973,0.0,0.01999950408935547
2021-06-09,11.800000190734863,11.84000015258789,11.5,11.520000457763672,11.520000457763672,899900,GRAB,11.580821,11.699999809265137,0.17999935150146484,0.0
2021-07-28,10.8100004196167,10.8100004196167,10.65999984741211,10.739999771118164,10.739999771118164,160500,GRAB,11.158089,10.539999961853027,-0.19999980926513672,0.0
2021-07-30,10.640000343322754,10.699999809265137,10.579999923706055,10.680000305175781,10.680000305175781,205200,GRAB,11.125633,10.3100004196167,-0.36999988555908203,0.0
2021-08-02,10.890000343322754,10.960000038146973,10.819999694824219,10.859999656677246,10.859999656677246,267900,GRAB,11.132105,10.260000228881836,-0.5999994277954102,0.0
2021-08-11,10.649999618530273,10.649999618530273,10.5,10.5600004196167,10.5600004196167,944600,GRAB,11.095886,10.6899995803833,0.12999916076660156,0.0
2021-08-12,10.571999549865723,10.600000381469727,10.5,10.520000457763672,10.520000457763672,376100,GRAB,11.066414,10.6899995803833,0.1699991226196289,0.0
