,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2021-09-13,8.510000228881836,8.75,8.25,8.670000076293945,8.670000076293945,16135400,DIDI,8.343051,7.269999980926514,0.0,1.4000000953674316
2021-09-24,8.050000190734863,8.170000076293945,7.889999866485596,7.960000038146973,7.960000038146973,10850600,DIDI,7.6162467,8.260000228881836,0.0,-0.3000001907348633
2021-09-27,7.829999923706055,8.364999771118164,7.699999809265137,8.239999771118164,8.239999771118164,18464200,DIDI,7.5907946,8.239999771118164,0.0,0.0
2021-09-29,8.015000343322754,8.039999961853027,7.679999828338623,7.78000020980835,7.78000020980835,12408900,DIDI,7.569382,8.619999885559082,0.0,-0.8399996757507324
2021-10-06,7.414999961853027,7.590000152587891,7.380000114440918,7.579999923706055,7.579999923706055,9937900,DIDI,7.321524,8.210000038146973,0.0,-0.630000114440918
2021-10-08,8.039999961853027,8.244000434875488,7.909999847412109,8.170000076293945,8.170000076293945,13100400,DIDI,7.333585,8.069999694824219,0.0,0.10000038146972656
2021-10-12,8.34000015258789,8.668999671936035,8.239999771118164,8.449999809265137,8.449999809265137,14052200,DIDI,7.517276,8.229999542236328,0.0,0.2200002670288086
2021-10-13,8.489999771118164,8.510000228881836,8.25,8.300000190734863,8.300000190734863,10429400,DIDI,7.6172643,8.359999656677246,0.0,-0.05999946594238281
2021-10-25,9.229999542236328,9.479999542236328,8.829999923706055,8.829999923706055,8.829999923706055,19171800,DIDI,8.266369,9.010000228881836,0.0,-0.18000030517578125
2021-10-27,8.329999923706055,8.5649995803833,8.109999656677246,8.210000038146973,8.210000038146973,14611300,DIDI,8.272277,8.640000343322754,0.43000030517578125,0.0
2021-10-29,8.260000228881836,8.359999656677246,8.010000228881836,8.069999694824219,8.069999694824219,13013300,DIDI,8.121098,8.300000190734863,0.23000049591064453,0.0
2021-11-04,8.399999618530273,8.399999618530273,8.149999618530273,8.239999771118164,8.239999771118164,12037300,DIDI,7.908941,7.880000114440918,0.0,0.3599996566772461
2021-11-05,8.210000038146973,8.220000267028809,7.949999809265137,8.119999885559082,8.119999885559082,16746000,DIDI,7.875046,7.809999942779541,0.0,0.309999942779541
2021-11-09,8.170000076293945,8.25,8.0,8.119999885559082,8.119999885559082,10377700,DIDI,7.825998,7.809999942779541,0.0,0.309999942779541
2021-11-23,8.140000343322754,8.32699966430664,8.050000190734863,8.119999885559082,8.119999885559082,13077200,DIDI,8.105596,6.070000171661377,0.0,2.049999713897705
2021-12-23,5.630000114440918,5.699999809265137,5.5,5.599999904632568,5.599999904632568,13586700,DIDI,5.7127824,4.670000076293945,-0.929999828338623,0.0
2021-12-30,4.78000020980835,5.300000190734863,4.760000228881836,5.230000019073486,5.230000019073486,35834400,DIDI,5.224743,4.860000133514404,0.0,0.36999988555908203
2021-12-31,5.119999885559082,5.215000152587891,4.739999771118164,4.980000019073486,4.980000019073486,28051800,DIDI,5.0842752,4.760000228881836,-0.2199997901916504,0.0
