,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2018-02-21,2.1500000953674316,2.1500000953674316,2.0199999809265137,2.069999933242798,2.069999933242798,7900,ZOM,2.0683298,2.069999933242798,0.0,0.0
2018-02-27,2.0799999237060547,2.0999999046325684,2.0799999237060547,2.0999999046325684,2.0999999046325684,6200,ZOM,2.0688138,2.069999933242798,0.0,0.029999971389770508
2018-03-12,2.0899999141693115,2.0899999141693115,2.009999990463257,2.009999990463257,2.009999990463257,7100,ZOM,1.9951952,2.049999952316284,0.0,-0.039999961853027344
2018-03-19,1.850000023841858,2.109999895095825,1.850000023841858,2.059999942779541,2.059999942779541,10200,ZOM,1.9785463,2.140000104904175,0.0,-0.08000016212463379
2018-03-22,2.049999952316284,2.200000047683716,2.049999952316284,2.0999999046325684,2.0999999046325684,21400,ZOM,1.9882083,2.0199999809265137,0.0,0.07999992370605469
2018-03-26,2.109999895095825,2.200000047683716,2.065000057220459,2.200000047683716,2.200000047683716,10800,ZOM,2.0043652,1.9900000095367432,0.0,0.21000003814697266
2018-04-06,2.200000047683716,2.200000047683716,2.059999942779541,2.140000104904175,2.140000104904175,14100,ZOM,2.061916,2.0,0.0,0.1400001049041748
2018-04-10,2.140000104904175,2.5999999046325684,2.117000102996826,2.140000104904175,2.140000104904175,38000,ZOM,2.0863445,1.9500000476837156,0.0,0.1900000572204592
2018-04-11,2.130000114440918,2.180000066757202,2.0,2.009999990463257,2.009999990463257,27900,ZOM,2.088305,1.940000057220459,-0.06999993324279785,0.0
2018-04-17,1.9500000476837158,2.0299999713897705,1.9500000476837158,1.9900000095367432,1.9900000095367432,7600,ZOM,2.0406024,1.9199999570846558,-0.0700000524520874,0.0
2018-04-27,1.9479999542236328,2.0,1.9299999475479126,2.0,2.0,8700,ZOM,1.9227935,1.9800000190734863,0.0,0.019999980926513672
2018-04-30,2.0,2.0,1.9500000476837158,1.9700000286102295,1.9700000286102295,6700,ZOM,1.9162285,2.0,0.0,-0.029999971389770508
2018-05-01,1.9980000257492065,2.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,14600,ZOM,1.9095347,1.9900000095367432,0.0,-0.039999961853027344
2018-05-02,1.899999976158142,2.0,1.899999976158142,1.940000057220459,1.940000057220459,7200,ZOM,1.8998138,1.955000042915344,0.0,-0.014999985694885032
2018-05-09,1.9500000476837158,2.0,1.8799999952316284,1.9459999799728394,1.9459999799728394,25600,ZOM,1.8541447,1.9700000286102297,0.0,-0.02400004863739036
2018-05-14,2.0,2.0,1.8600000143051147,1.899999976158142,1.899999976158142,19500,ZOM,1.8520114,1.899999976158142,0.0,0.0
2018-05-22,2.009999990463257,2.009999990463257,1.9299999475479126,1.9900000095367432,1.9900000095367432,19600,ZOM,1.8895527,1.899999976158142,0.0,0.09000003337860107
2018-06-18,1.7599999904632568,1.9600000381469727,1.7599999904632568,1.9600000381469727,1.9600000381469727,71600,ZOM,1.852642,2.1600000858306885,0.0,-0.20000004768371582
2018-06-26,2.5,2.5850000381469727,2.440000057220459,2.569999933242798,2.569999933242798,130000,ZOM,2.0703154,2.119999885559082,0.0,0.4500000476837158
2018-07-03,2.243000030517578,2.299999952316284,2.1500000953674316,2.2699999809265137,2.2699999809265137,15900,ZOM,2.190984,2.25,0.0,0.019999980926513672
