,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1970-06-10,0.0,76.62000274658203,74.91999816894531,75.4800033569336,75.4800033569336,7240000,^GSPC,75.85427,72.94000244140625,-2.5400009155273438,0.0
1970-06-11,0.0,75.5199966430664,73.95999908447266,74.44999694824219,74.44999694824219,7770000,^GSPC,75.68343,72.91999816894531,-1.529998779296875,0.0
1970-06-12,0.0,74.83999633789062,73.25,73.87999725341797,73.87999725341797,8890000,^GSPC,75.35454,71.77999877929688,-2.0999984741210938,0.0
1970-06-19,0.0,78.05000305175781,76.30999755859375,77.05000305175781,77.05000305175781,10980000,^GSPC,75.035774,74.55000305175781,0.0,2.5
1970-06-22,0.0,77.43000030517578,75.61000061035156,76.63999938964844,76.63999938964844,8700000,^GSPC,75.19481,74.41999816894531,0.0,2.220001220703125
1970-06-25,0.0,74.93000030517578,73.30000305175781,74.0199966430664,74.0199966430664,8200000,^GSPC,74.809074,77.69000244140625,3.6700057983398438,0.0
1970-07-10,0.0,75.20999908447266,73.48999786376953,74.44999694824219,74.44999694824219,10160000,^GSPC,72.37941,78.05000305175783,0.0,-3.600006103515639
1970-07-13,0.0,75.37000274658203,73.83000183105469,74.55000305175781,74.55000305175781,7450000,^GSPC,72.62784,77.0199966430664,0.0,-2.4699935913085938
1970-07-15,0.0,75.68000030517578,74.05999755859375,75.2300033569336,75.2300033569336,8860000,^GSPC,73.18422,77.18000030517578,0.0,-1.9499969482421875
1970-08-10,0.0,77.4000015258789,75.72000122070312,76.19999694824219,76.19999694824219,7580000,^GSPC,76.28872,81.5199966430664,5.319999694824219,0.0
1970-09-22,0.0,82.23999786376953,80.81999969482422,81.86000061035156,81.86000061035156,12110000,^GSPC,80.44149,84.05999755859375,0.0,-2.1999969482421875
1970-09-29,0.0,84.56999969482422,83.11000061035156,83.86000061035156,83.86000061035156,17880000,^GSPC,80.70871,83.63999938964844,0.0,0.220001220703125
1970-10-01,0.0,84.69999694824219,83.45999908447266,84.31999969482422,84.31999969482422,9700000,^GSPC,81.25352,83.37999725341798,0.0,0.9400024414062358
1970-10-05,0.0,86.98999786376953,85.01000213623047,86.47000122070312,86.47000122070312,19760000,^GSPC,81.9951,83.30999755859375,0.0,3.160003662109375
1970-10-19,0.0,84.29000091552734,82.80999755859375,83.1500015258789,83.1500015258789,9890000,^GSPC,82.607735,84.66999816894531,0.0,-1.5199966430664062
1970-11-05,0.0,84.79000091552734,83.52999877929688,84.0999984741211,84.0999984741211,10800000,^GSPC,81.78165,85.93000030517578,0.0,-1.8300018310546875
1970-11-11,0.0,86.23999786376953,84.69000244140625,85.02999877929688,85.02999877929688,13520000,^GSPC,82.380066,88.90000152587889,0.0,-3.870002746582017
1970-11-13,0.0,84.33000183105469,82.91999816894531,83.37000274658203,83.37000274658203,11890000,^GSPC,82.46842,89.94000244140625,0.0,-6.569999694824219
1970-11-25,0.0,85.69999694824219,84.3499984741211,85.08999633789062,85.08999633789062,13490000,^GSPC,81.89406,90.04000091552734,0.0,-4.950004577636719
1970-12-18,0.0,90.7699966430664,89.41999816894531,90.22000122070312,90.22000122070312,14360000,^GSPC,87.177155,92.72000122070312,0.0,-2.5
1970-12-28,0.0,91.48999786376953,90.27999877929688,91.08999633789062,91.08999633789062,12290000,^GSPC,87.43873,93.76000213623048,0.0,-2.670005798339858
1970-12-29,0.0,92.37999725341797,90.7300033569336,92.08000183105469,92.08000183105469,17750000,^GSPC,87.63302,93.77999877929686,0.0,-1.6999969482421733
1971-01-26,0.0,96.36000061035156,94.69000244140625,95.58999633789062,95.58999633789062,21380000,^GSPC,90.824234,98.19999694824219,0.0,-2.6100006103515625
1971-02-01,0.0,97.05000305175781,95.37999725341797,96.41999816894531,96.41999816894531,20650000,^GSPC,91.636894,96.08999633789062,0.0,0.3300018310546875
1971-02-04,0.0,97.26000213623047,95.69000244140625,96.62000274658203,96.62000274658203,20860000,^GSPC,92.29262,96.75,0.0,-0.12999725341796875
1971-02-10,0.0,97.97000122070312,96.2300033569336,97.38999938964844,97.38999938964844,19040000,^GSPC,93.05376,97.91999816894531,0.0,-0.529998779296875
1971-02-19,0.0,97.79000091552734,96.25,96.73999786376953,96.73999786376953,17860000,^GSPC,94.00854,99.56999969482422,0.0,-2.8300018310546875
1971-02-22,0.0,96.6500015258789,94.97000122070312,95.72000122070312,95.72000122070312,15840000,^GSPC,93.8022,100.70999908447266,0.0,-4.989997863769531
1971-03-01,0.0,97.4800033569336,96.11000061035156,97.0,97.0,13020000,^GSPC,93.06454,100.62000274658203,0.0,-3.6200027465820312
1971-03-03,0.0,97.54000091552734,96.30000305175781,96.94999694824219,96.94999694824219,14680000,^GSPC,93.07735,99.62000274658203,0.0,-2.6700057983398438
1971-03-11,0.0,100.29000091552734,98.56999969482422,99.38999938964844,99.38999938964844,19830000,^GSPC,94.61387,100.38999938964844,0.0,-1.0
1971-03-12,0.0,100.08999633789062,98.63999938964844,99.56999969482422,99.56999969482422,14680000,^GSPC,94.84827,100.55999755859375,0.0,-0.9899978637695312
1971-03-29,0.0,100.73999786376953,99.36000061035156,100.02999877929688,100.02999877929688,13650000,^GSPC,96.05575,103.61000061035156,0.0,-3.5800018310546875
1971-03-31,0.0,101.05000305175781,99.69000244140625,100.30999755859375,100.30999755859375,17610000,^GSPC,95.982834,103.55999755859375,0.0,-3.25
1971-04-02,0.0,101.2300033569336,99.86000061035156,100.55999755859375,100.55999755859375,14520000,^GSPC,96.0388,103.94000244140625,0.0,-3.3800048828125
1971-04-07,0.0,102.87000274658203,101.12999725341797,101.9800033569336,101.9800033569336,22270000,^GSPC,96.4363,104.62999725341797,0.0,-2.649993896484375
